center,left,right,steering,throttle,brake,speed
IMG/center_2017_04_09_15_10_38_273.jpg,IMG/left_2017_04_09_15_10_38_273.jpg,IMG/right_2017_04_09_15_10_38_273.jpg,0,0.2528062,0,8.830729
IMG/center_2017_04_09_15_10_38_365.jpg,IMG/left_2017_04_09_15_10_38_365.jpg,IMG/right_2017_04_09_15_10_38_365.jpg,0,0.1943405,0,8.892788
IMG/center_2017_04_09_15_10_38_436.jpg,IMG/left_2017_04_09_15_10_38_436.jpg,IMG/right_2017_04_09_15_10_38_436.jpg,0,0.4082542,0,9.144189
IMG/center_2017_04_09_15_10_38_524.jpg,IMG/left_2017_04_09_15_10_38_524.jpg,IMG/right_2017_04_09_15_10_38_524.jpg,0,0.143272,0,9.323202
IMG/center_2017_04_09_15_10_38_595.jpg,IMG/left_2017_04_09_15_10_38_595.jpg,IMG/right_2017_04_09_15_10_38_595.jpg,0,0.3564222,0,9.525845
IMG/center_2017_04_09_15_10_38_693.jpg,IMG/left_2017_04_09_15_10_38_693.jpg,IMG/right_2017_04_09_15_10_38_693.jpg,0,0.0637425,0,9.624756
IMG/center_2017_04_09_15_10_38_760.jpg,IMG/left_2017_04_09_15_10_38_760.jpg,IMG/right_2017_04_09_15_10_38_760.jpg,0,0.2675112,0,9.696225
IMG/center_2017_04_09_15_10_38_828.jpg,IMG/left_2017_04_09_15_10_38_828.jpg,IMG/right_2017_04_09_15_10_38_828.jpg,0,0.2686877,0,9.927791
IMG/center_2017_04_09_15_10_38_895.jpg,IMG/left_2017_04_09_15_10_38_895.jpg,IMG/right_2017_04_09_15_10_38_895.jpg,0,0.2708664,0,10.04061
IMG/center_2017_04_09_15_10_38_962.jpg,IMG/left_2017_04_09_15_10_38_962.jpg,IMG/right_2017_04_09_15_10_38_962.jpg,0,0.4729597,0,10.25889
IMG/center_2017_04_09_15_10_39_036.jpg,IMG/left_2017_04_09_15_10_39_036.jpg,IMG/right_2017_04_09_15_10_39_036.jpg,0,0.2516139,0,10.48861
IMG/center_2017_04_09_15_10_39_104.jpg,IMG/left_2017_04_09_15_10_39_104.jpg,IMG/right_2017_04_09_15_10_39_104.jpg,0,0.4568723,0,10.69056
IMG/center_2017_04_09_15_10_39_202.jpg,IMG/left_2017_04_09_15_10_39_202.jpg,IMG/right_2017_04_09_15_10_39_202.jpg,0,0.3619561,0,11.16947
IMG/center_2017_04_09_15_10_39_300.jpg,IMG/left_2017_04_09_15_10_39_300.jpg,IMG/right_2017_04_09_15_10_39_300.jpg,0,0.6584156,0,11.27384
IMG/center_2017_04_09_15_10_39_373.jpg,IMG/left_2017_04_09_15_10_39_373.jpg,IMG/right_2017_04_09_15_10_39_373.jpg,0,0.4413337,0,12.0488
IMG/center_2017_04_09_15_10_39_469.jpg,IMG/left_2017_04_09_15_10_39_469.jpg,IMG/right_2017_04_09_15_10_39_469.jpg,0,0.7250183,0,12.69338
IMG/center_2017_04_09_15_10_39_569.jpg,IMG/left_2017_04_09_15_10_39_569.jpg,IMG/right_2017_04_09_15_10_39_569.jpg,0,1,0,13.45378
IMG/center_2017_04_09_15_10_39_659.jpg,IMG/left_2017_04_09_15_10_39_659.jpg,IMG/right_2017_04_09_15_10_39_659.jpg,0,1,0,14.58618
IMG/center_2017_04_09_15_10_39_755.jpg,IMG/left_2017_04_09_15_10_39_755.jpg,IMG/right_2017_04_09_15_10_39_755.jpg,0,1,0,15.56075
IMG/center_2017_04_09_15_10_39_853.jpg,IMG/left_2017_04_09_15_10_39_853.jpg,IMG/right_2017_04_09_15_10_39_853.jpg,0,0.7069232,0,16.571
IMG/center_2017_04_09_15_10_39_949.jpg,IMG/left_2017_04_09_15_10_39_949.jpg,IMG/right_2017_04_09_15_10_39_949.jpg,0,0.4170953,0,16.74903
IMG/center_2017_04_09_15_10_40_045.jpg,IMG/left_2017_04_09_15_10_40_045.jpg,IMG/right_2017_04_09_15_10_40_045.jpg,0,0.1298102,0,16.80461
IMG/center_2017_04_09_15_10_40_140.jpg,IMG/left_2017_04_09_15_10_40_140.jpg,IMG/right_2017_04_09_15_10_40_140.jpg,0,0.09410502,0,17.1362
IMG/center_2017_04_09_15_10_40_217.jpg,IMG/left_2017_04_09_15_10_40_217.jpg,IMG/right_2017_04_09_15_10_40_217.jpg,0,0.3220676,0,17.18571
IMG/center_2017_04_09_15_10_40_302.jpg,IMG/left_2017_04_09_15_10_40_302.jpg,IMG/right_2017_04_09_15_10_40_302.jpg,0,0.1935039,0,17.36817
IMG/center_2017_04_09_15_10_40_393.jpg,IMG/left_2017_04_09_15_10_40_393.jpg,IMG/right_2017_04_09_15_10_40_393.jpg,0,0,0,16.75782
IMG/center_2017_04_09_15_10_40_487.jpg,IMG/left_2017_04_09_15_10_40_487.jpg,IMG/right_2017_04_09_15_10_40_487.jpg,0,0,0,17.12581
IMG/center_2017_04_09_15_10_40_580.jpg,IMG/left_2017_04_09_15_10_40_580.jpg,IMG/right_2017_04_09_15_10_40_580.jpg,0,0,0,16.9909
IMG/center_2017_04_09_15_10_40_677.jpg,IMG/left_2017_04_09_15_10_40_677.jpg,IMG/right_2017_04_09_15_10_40_677.jpg,0.25,0,0,16.26969
IMG/center_2017_04_09_15_10_40_768.jpg,IMG/left_2017_04_09_15_10_40_768.jpg,IMG/right_2017_04_09_15_10_40_768.jpg,0.02305883,0,0,16.63725
IMG/center_2017_04_09_15_10_40_860.jpg,IMG/left_2017_04_09_15_10_40_860.jpg,IMG/right_2017_04_09_15_10_40_860.jpg,0,0,0,16.50532
IMG/center_2017_04_09_15_10_40_951.jpg,IMG/left_2017_04_09_15_10_40_951.jpg,IMG/right_2017_04_09_15_10_40_951.jpg,0,0,0,15.80353
IMG/center_2017_04_09_15_10_41_044.jpg,IMG/left_2017_04_09_15_10_41_044.jpg,IMG/right_2017_04_09_15_10_41_044.jpg,0,0,0,15.67633
IMG/center_2017_04_09_15_10_41_136.jpg,IMG/left_2017_04_09_15_10_41_136.jpg,IMG/right_2017_04_09_15_10_41_136.jpg,0,0,0,16.06005
IMG/center_2017_04_09_15_10_41_227.jpg,IMG/left_2017_04_09_15_10_41_227.jpg,IMG/right_2017_04_09_15_10_41_227.jpg,0,0,0,15.37683
IMG/center_2017_04_09_15_10_41_320.jpg,IMG/left_2017_04_09_15_10_41_320.jpg,IMG/right_2017_04_09_15_10_41_320.jpg,0.2,0,0,15.2416
IMG/center_2017_04_09_15_10_41_409.jpg,IMG/left_2017_04_09_15_10_41_409.jpg,IMG/right_2017_04_09_15_10_41_409.jpg,0.0123533,0,0,15.60002
IMG/center_2017_04_09_15_10_41_500.jpg,IMG/left_2017_04_09_15_10_41_500.jpg,IMG/right_2017_04_09_15_10_41_500.jpg,0.2123533,0,0,15.62061
IMG/center_2017_04_09_15_10_41_591.jpg,IMG/left_2017_04_09_15_10_41_591.jpg,IMG/right_2017_04_09_15_10_41_591.jpg,0.2027136,0,0,14.47195
IMG/center_2017_04_09_15_10_41_680.jpg,IMG/left_2017_04_09_15_10_41_680.jpg,IMG/right_2017_04_09_15_10_41_680.jpg,0.2789005,0,0,14.26659
IMG/center_2017_04_09_15_10_41_769.jpg,IMG/left_2017_04_09_15_10_41_769.jpg,IMG/right_2017_04_09_15_10_41_769.jpg,0.01051541,0,0,14.22352
IMG/center_2017_04_09_15_10_41_859.jpg,IMG/left_2017_04_09_15_10_41_859.jpg,IMG/right_2017_04_09_15_10_41_859.jpg,0.09947844,0,0,14.10056
IMG/center_2017_04_09_15_10_41_955.jpg,IMG/left_2017_04_09_15_10_41_955.jpg,IMG/right_2017_04_09_15_10_41_955.jpg,0.1,0,0,12.59358
IMG/center_2017_04_09_15_10_42_044.jpg,IMG/left_2017_04_09_15_10_42_044.jpg,IMG/right_2017_04_09_15_10_42_044.jpg,0.1774705,0,0,12.24032
IMG/center_2017_04_09_15_10_42_136.jpg,IMG/left_2017_04_09_15_10_42_136.jpg,IMG/right_2017_04_09_15_10_42_136.jpg,0.1,0,0,11.58558
IMG/center_2017_04_09_15_10_42_235.jpg,IMG/left_2017_04_09_15_10_42_235.jpg,IMG/right_2017_04_09_15_10_42_235.jpg,0.35,0,0,11.0963
IMG/center_2017_04_09_15_10_42_332.jpg,IMG/left_2017_04_09_15_10_42_332.jpg,IMG/right_2017_04_09_15_10_42_332.jpg,0.6000001,0,0,10.07012
IMG/center_2017_04_09_15_10_42_428.jpg,IMG/left_2017_04_09_15_10_42_428.jpg,IMG/right_2017_04_09_15_10_42_428.jpg,0.8500001,0,0,9.032841
IMG/center_2017_04_09_15_10_42_527.jpg,IMG/left_2017_04_09_15_10_42_527.jpg,IMG/right_2017_04_09_15_10_42_527.jpg,1,0,0,8.163659
IMG/center_2017_04_09_15_10_42_594.jpg,IMG/left_2017_04_09_15_10_42_594.jpg,IMG/right_2017_04_09_15_10_42_594.jpg,1,0,0,7.764503
IMG/center_2017_04_09_15_10_42_688.jpg,IMG/left_2017_04_09_15_10_42_688.jpg,IMG/right_2017_04_09_15_10_42_688.jpg,1,0,0,7.139543
IMG/center_2017_04_09_15_10_42_757.jpg,IMG/left_2017_04_09_15_10_42_757.jpg,IMG/right_2017_04_09_15_10_42_757.jpg,1,0,0,6.754649
IMG/center_2017_04_09_15_10_42_845.jpg,IMG/left_2017_04_09_15_10_42_845.jpg,IMG/right_2017_04_09_15_10_42_845.jpg,1,0,0,6.283206
IMG/center_2017_04_09_15_10_42_940.jpg,IMG/left_2017_04_09_15_10_42_940.jpg,IMG/right_2017_04_09_15_10_42_940.jpg,1,0.2864399,0,5.884057
IMG/center_2017_04_09_15_10_43_037.jpg,IMG/left_2017_04_09_15_10_43_037.jpg,IMG/right_2017_04_09_15_10_43_037.jpg,1,0.57701,0,5.818204
IMG/center_2017_04_09_15_10_43_131.jpg,IMG/left_2017_04_09_15_10_43_131.jpg,IMG/right_2017_04_09_15_10_43_131.jpg,1,0.8583217,0,6.043963
IMG/center_2017_04_09_15_10_43_226.jpg,IMG/left_2017_04_09_15_10_43_226.jpg,IMG/right_2017_04_09_15_10_43_226.jpg,1,1,0,6.42634
IMG/center_2017_04_09_15_10_43_323.jpg,IMG/left_2017_04_09_15_10_43_323.jpg,IMG/right_2017_04_09_15_10_43_323.jpg,1,1,0,6.598637
IMG/center_2017_04_09_15_10_43_420.jpg,IMG/left_2017_04_09_15_10_43_420.jpg,IMG/right_2017_04_09_15_10_43_420.jpg,1,1,0,6.901296
IMG/center_2017_04_09_15_10_43_517.jpg,IMG/left_2017_04_09_15_10_43_517.jpg,IMG/right_2017_04_09_15_10_43_517.jpg,0.8950897,1,0,7.45112
IMG/center_2017_04_09_15_10_43_615.jpg,IMG/left_2017_04_09_15_10_43_615.jpg,IMG/right_2017_04_09_15_10_43_615.jpg,0.6027762,1,0,8.110986
IMG/center_2017_04_09_15_10_43_717.jpg,IMG/left_2017_04_09_15_10_43_717.jpg,IMG/right_2017_04_09_15_10_43_717.jpg,0.2971879,1,0,8.642098
IMG/center_2017_04_09_15_10_43_814.jpg,IMG/left_2017_04_09_15_10_43_814.jpg,IMG/right_2017_04_09_15_10_43_814.jpg,0.006533921,0.8950483,0,9.088019
IMG/center_2017_04_09_15_10_43_910.jpg,IMG/left_2017_04_09_15_10_43_910.jpg,IMG/right_2017_04_09_15_10_43_910.jpg,0,0.6068767,0,9.345181
IMG/center_2017_04_09_15_10_44_009.jpg,IMG/left_2017_04_09_15_10_44_009.jpg,IMG/right_2017_04_09_15_10_44_009.jpg,-0.25,0.3125225,0,9.315167
IMG/center_2017_04_09_15_10_44_102.jpg,IMG/left_2017_04_09_15_10_44_102.jpg,IMG/right_2017_04_09_15_10_44_102.jpg,-0.45,0.02990169,0,9.083606
IMG/center_2017_04_09_15_10_44_196.jpg,IMG/left_2017_04_09_15_10_44_196.jpg,IMG/right_2017_04_09_15_10_44_196.jpg,-0.7,0,0,8.362351
IMG/center_2017_04_09_15_10_44_291.jpg,IMG/left_2017_04_09_15_10_44_291.jpg,IMG/right_2017_04_09_15_10_44_291.jpg,-0.7685665,0,0,7.659145
IMG/center_2017_04_09_15_10_44_386.jpg,IMG/left_2017_04_09_15_10_44_386.jpg,IMG/right_2017_04_09_15_10_44_386.jpg,-0.4828688,0,0,7.048181
IMG/center_2017_04_09_15_10_44_478.jpg,IMG/left_2017_04_09_15_10_44_478.jpg,IMG/right_2017_04_09_15_10_44_478.jpg,-0.2067076,0,0,6.554657
IMG/center_2017_04_09_15_10_44_573.jpg,IMG/left_2017_04_09_15_10_44_573.jpg,IMG/right_2017_04_09_15_10_44_573.jpg,0,0.2837251,0,6.134446
IMG/center_2017_04_09_15_10_44_667.jpg,IMG/left_2017_04_09_15_10_44_667.jpg,IMG/right_2017_04_09_15_10_44_667.jpg,0,0.5660348,0,6.100561
IMG/center_2017_04_09_15_10_44_762.jpg,IMG/left_2017_04_09_15_10_44_762.jpg,IMG/right_2017_04_09_15_10_44_762.jpg,0,0.8521615,0,6.328602
IMG/center_2017_04_09_15_10_44_855.jpg,IMG/left_2017_04_09_15_10_44_855.jpg,IMG/right_2017_04_09_15_10_44_855.jpg,0,1,0,6.932905
IMG/center_2017_04_09_15_10_44_951.jpg,IMG/left_2017_04_09_15_10_44_951.jpg,IMG/right_2017_04_09_15_10_44_951.jpg,0,1,0,7.58843
IMG/center_2017_04_09_15_10_45_045.jpg,IMG/left_2017_04_09_15_10_45_045.jpg,IMG/right_2017_04_09_15_10_45_045.jpg,0,1,0,8.107125
IMG/center_2017_04_09_15_10_45_136.jpg,IMG/left_2017_04_09_15_10_45_136.jpg,IMG/right_2017_04_09_15_10_45_136.jpg,0,1,0,8.730896
IMG/center_2017_04_09_15_10_45_231.jpg,IMG/left_2017_04_09_15_10_45_231.jpg,IMG/right_2017_04_09_15_10_45_231.jpg,0,0.7172581,0,9.093352
IMG/center_2017_04_09_15_10_45_324.jpg,IMG/left_2017_04_09_15_10_45_324.jpg,IMG/right_2017_04_09_15_10_45_324.jpg,0,0.4366737,0,9.114779
IMG/center_2017_04_09_15_10_45_417.jpg,IMG/left_2017_04_09_15_10_45_417.jpg,IMG/right_2017_04_09_15_10_45_417.jpg,-0.25,0.1587489,0,8.778541
IMG/center_2017_04_09_15_10_45_511.jpg,IMG/left_2017_04_09_15_10_45_511.jpg,IMG/right_2017_04_09_15_10_45_511.jpg,-0.5000001,0,0,8.068102
IMG/center_2017_04_09_15_10_45_604.jpg,IMG/left_2017_04_09_15_10_45_604.jpg,IMG/right_2017_04_09_15_10_45_604.jpg,-0.278272,0,0,7.571414
IMG/center_2017_04_09_15_10_45_696.jpg,IMG/left_2017_04_09_15_10_45_696.jpg,IMG/right_2017_04_09_15_10_45_696.jpg,-0.004180079,0,0,6.944387
IMG/center_2017_04_09_15_10_45_791.jpg,IMG/left_2017_04_09_15_10_45_791.jpg,IMG/right_2017_04_09_15_10_45_791.jpg,0,0.2850873,0,6.599539
IMG/center_2017_04_09_15_10_45_884.jpg,IMG/left_2017_04_09_15_10_45_884.jpg,IMG/right_2017_04_09_15_10_45_884.jpg,0,0.5616562,0,6.566841
IMG/center_2017_04_09_15_10_45_975.jpg,IMG/left_2017_04_09_15_10_45_975.jpg,IMG/right_2017_04_09_15_10_45_975.jpg,0,0.836452,0,7.124696
IMG/center_2017_04_09_15_10_46_067.jpg,IMG/left_2017_04_09_15_10_46_067.jpg,IMG/right_2017_04_09_15_10_46_067.jpg,0,1,0,7.818287
IMG/center_2017_04_09_15_10_46_158.jpg,IMG/left_2017_04_09_15_10_46_158.jpg,IMG/right_2017_04_09_15_10_46_158.jpg,-0.2,0.7236498,0,8.230795
IMG/center_2017_04_09_15_10_46_252.jpg,IMG/left_2017_04_09_15_10_46_252.jpg,IMG/right_2017_04_09_15_10_46_252.jpg,-0.45,0.4441112,0,8.348841
IMG/center_2017_04_09_15_10_46_344.jpg,IMG/left_2017_04_09_15_10_46_344.jpg,IMG/right_2017_04_09_15_10_46_344.jpg,-0.6500001,0.1668468,0,8.135938
IMG/center_2017_04_09_15_10_46_437.jpg,IMG/left_2017_04_09_15_10_46_437.jpg,IMG/right_2017_04_09_15_10_46_437.jpg,-0.9000002,0,0,7.531202
IMG/center_2017_04_09_15_10_46_530.jpg,IMG/left_2017_04_09_15_10_46_530.jpg,IMG/right_2017_04_09_15_10_46_530.jpg,-1,0,0,6.908771
IMG/center_2017_04_09_15_10_46_623.jpg,IMG/left_2017_04_09_15_10_46_623.jpg,IMG/right_2017_04_09_15_10_46_623.jpg,-0.7209998,0,0,6.509732
IMG/center_2017_04_09_15_10_46_716.jpg,IMG/left_2017_04_09_15_10_46_716.jpg,IMG/right_2017_04_09_15_10_46_716.jpg,-0.4412265,0,0,6.109073
IMG/center_2017_04_09_15_10_46_813.jpg,IMG/left_2017_04_09_15_10_46_813.jpg,IMG/right_2017_04_09_15_10_46_813.jpg,-0.1505036,0,0,5.690628
IMG/center_2017_04_09_15_10_46_901.jpg,IMG/left_2017_04_09_15_10_46_901.jpg,IMG/right_2017_04_09_15_10_46_901.jpg,0,0.09393939,0,5.429169
IMG/center_2017_04_09_15_10_46_996.jpg,IMG/left_2017_04_09_15_10_46_996.jpg,IMG/right_2017_04_09_15_10_46_996.jpg,0,0.3774839,0,5.419029
IMG/center_2017_04_09_15_10_47_089.jpg,IMG/left_2017_04_09_15_10_47_089.jpg,IMG/right_2017_04_09_15_10_47_089.jpg,0,0.2808902,0,5.581662
IMG/center_2017_04_09_15_10_47_179.jpg,IMG/left_2017_04_09_15_10_47_179.jpg,IMG/right_2017_04_09_15_10_47_179.jpg,0,0.009761605,0,5.449059
IMG/center_2017_04_09_15_10_47_273.jpg,IMG/left_2017_04_09_15_10_47_273.jpg,IMG/right_2017_04_09_15_10_47_273.jpg,-0.15,0,0,5.1433
IMG/center_2017_04_09_15_10_47_367.jpg,IMG/left_2017_04_09_15_10_47_367.jpg,IMG/right_2017_04_09_15_10_47_367.jpg,-0.4,0,0,4.831435
IMG/center_2017_04_09_15_10_47_461.jpg,IMG/left_2017_04_09_15_10_47_461.jpg,IMG/right_2017_04_09_15_10_47_461.jpg,-0.6000001,0,0,4.582772
IMG/center_2017_04_09_15_10_47_555.jpg,IMG/left_2017_04_09_15_10_47_555.jpg,IMG/right_2017_04_09_15_10_47_555.jpg,-0.8500001,0,0,4.266305
IMG/center_2017_04_09_15_10_47_646.jpg,IMG/left_2017_04_09_15_10_47_646.jpg,IMG/right_2017_04_09_15_10_47_646.jpg,-1,0,0,3.954628
IMG/center_2017_04_09_15_10_47_741.jpg,IMG/left_2017_04_09_15_10_47_741.jpg,IMG/right_2017_04_09_15_10_47_741.jpg,-1,0,0,3.743809
IMG/center_2017_04_09_15_10_47_829.jpg,IMG/left_2017_04_09_15_10_47_829.jpg,IMG/right_2017_04_09_15_10_47_829.jpg,-0.9097725,0,0,3.497568
IMG/center_2017_04_09_15_10_47_918.jpg,IMG/left_2017_04_09_15_10_47_918.jpg,IMG/right_2017_04_09_15_10_47_918.jpg,-0.6425256,0,0,3.296464
IMG/center_2017_04_09_15_10_48_004.jpg,IMG/left_2017_04_09_15_10_48_004.jpg,IMG/right_2017_04_09_15_10_48_004.jpg,-0.383899,0,0,3.087878
IMG/center_2017_04_09_15_10_48_091.jpg,IMG/left_2017_04_09_15_10_48_091.jpg,IMG/right_2017_04_09_15_10_48_091.jpg,-0.123942,0.1709536,0,2.913441
IMG/center_2017_04_09_15_10_48_176.jpg,IMG/left_2017_04_09_15_10_48_176.jpg,IMG/right_2017_04_09_15_10_48_176.jpg,0,0.4294061,0,3.016834
IMG/center_2017_04_09_15_10_48_264.jpg,IMG/left_2017_04_09_15_10_48_264.jpg,IMG/right_2017_04_09_15_10_48_264.jpg,0,0.6926608,0,3.367663
IMG/center_2017_04_09_15_10_48_354.jpg,IMG/left_2017_04_09_15_10_48_354.jpg,IMG/right_2017_04_09_15_10_48_354.jpg,0,0.9611382,0,4.133004
IMG/center_2017_04_09_15_10_48_441.jpg,IMG/left_2017_04_09_15_10_48_441.jpg,IMG/right_2017_04_09_15_10_48_441.jpg,0,1,0,4.89052
IMG/center_2017_04_09_15_10_48_528.jpg,IMG/left_2017_04_09_15_10_48_528.jpg,IMG/right_2017_04_09_15_10_48_528.jpg,0,1,0,5.905965
IMG/center_2017_04_09_15_10_48_620.jpg,IMG/left_2017_04_09_15_10_48_620.jpg,IMG/right_2017_04_09_15_10_48_620.jpg,0,1,0,6.742506
IMG/center_2017_04_09_15_10_48_704.jpg,IMG/left_2017_04_09_15_10_48_704.jpg,IMG/right_2017_04_09_15_10_48_704.jpg,0,1,0,7.571657
IMG/center_2017_04_09_15_10_48_792.jpg,IMG/left_2017_04_09_15_10_48_792.jpg,IMG/right_2017_04_09_15_10_48_792.jpg,-0.1,1,0,8.61751
IMG/center_2017_04_09_15_10_48_876.jpg,IMG/left_2017_04_09_15_10_48_876.jpg,IMG/right_2017_04_09_15_10_48_876.jpg,-0.3,0.8263697,0,9.376398
IMG/center_2017_04_09_15_10_48_967.jpg,IMG/left_2017_04_09_15_10_48_967.jpg,IMG/right_2017_04_09_15_10_48_967.jpg,-0.5500001,0.5566384,0,9.943528
IMG/center_2017_04_09_15_10_49_052.jpg,IMG/left_2017_04_09_15_10_49_052.jpg,IMG/right_2017_04_09_15_10_49_052.jpg,-0.6919495,0.3015664,0,10.1258
IMG/center_2017_04_09_15_10_49_138.jpg,IMG/left_2017_04_09_15_10_49_138.jpg,IMG/right_2017_04_09_15_10_49_138.jpg,-0.4322653,0.04188231,0,10.16471
IMG/center_2017_04_09_15_10_49_222.jpg,IMG/left_2017_04_09_15_10_49_222.jpg,IMG/right_2017_04_09_15_10_49_222.jpg,-0.1800611,0,0,10.05827
IMG/center_2017_04_09_15_10_49_307.jpg,IMG/left_2017_04_09_15_10_49_307.jpg,IMG/right_2017_04_09_15_10_49_307.jpg,0,0,0,9.903953
IMG/center_2017_04_09_15_10_49_391.jpg,IMG/left_2017_04_09_15_10_49_391.jpg,IMG/right_2017_04_09_15_10_49_391.jpg,0,0,0,9.81639
IMG/center_2017_04_09_15_10_49_477.jpg,IMG/left_2017_04_09_15_10_49_477.jpg,IMG/right_2017_04_09_15_10_49_477.jpg,0,0,0,9.737057
IMG/center_2017_04_09_15_10_49_560.jpg,IMG/left_2017_04_09_15_10_49_560.jpg,IMG/right_2017_04_09_15_10_49_560.jpg,0,0,0,9.65865
IMG/center_2017_04_09_15_10_49_645.jpg,IMG/left_2017_04_09_15_10_49_645.jpg,IMG/right_2017_04_09_15_10_49_645.jpg,0,0,0,9.58095
IMG/center_2017_04_09_15_10_49_729.jpg,IMG/left_2017_04_09_15_10_49_729.jpg,IMG/right_2017_04_09_15_10_49_729.jpg,0.25,0,0,9.466646
IMG/center_2017_04_09_15_10_49_820.jpg,IMG/left_2017_04_09_15_10_49_820.jpg,IMG/right_2017_04_09_15_10_49_820.jpg,0.3225539,0,0,9.356998
IMG/center_2017_04_09_15_10_49_898.jpg,IMG/left_2017_04_09_15_10_49_898.jpg,IMG/right_2017_04_09_15_10_49_898.jpg,0.0889641,0,0,9.283916
IMG/center_2017_04_09_15_10_49_983.jpg,IMG/left_2017_04_09_15_10_49_983.jpg,IMG/right_2017_04_09_15_10_49_983.jpg,0,0,0,9.201507
IMG/center_2017_04_09_15_10_50_069.jpg,IMG/left_2017_04_09_15_10_50_069.jpg,IMG/right_2017_04_09_15_10_50_069.jpg,0,0,0,9.108351
IMG/center_2017_04_09_15_10_50_154.jpg,IMG/left_2017_04_09_15_10_50_154.jpg,IMG/right_2017_04_09_15_10_50_154.jpg,0.1,0,0,9.033205
IMG/center_2017_04_09_15_10_50_242.jpg,IMG/left_2017_04_09_15_10_50_242.jpg,IMG/right_2017_04_09_15_10_50_242.jpg,0.3,0,0,8.937887
IMG/center_2017_04_09_15_10_50_325.jpg,IMG/left_2017_04_09_15_10_50_325.jpg,IMG/right_2017_04_09_15_10_50_325.jpg,0.2592148,0,0,8.842538
IMG/center_2017_04_09_15_10_50_411.jpg,IMG/left_2017_04_09_15_10_50_411.jpg,IMG/right_2017_04_09_15_10_50_411.jpg,0.5092149,0,0,8.725142
IMG/center_2017_04_09_15_10_50_501.jpg,IMG/left_2017_04_09_15_10_50_501.jpg,IMG/right_2017_04_09_15_10_50_501.jpg,0.4178916,0,0,8.636989
IMG/center_2017_04_09_15_10_50_581.jpg,IMG/left_2017_04_09_15_10_50_581.jpg,IMG/right_2017_04_09_15_10_50_581.jpg,0.6178916,0,0,8.546364
IMG/center_2017_04_09_15_10_50_672.jpg,IMG/left_2017_04_09_15_10_50_672.jpg,IMG/right_2017_04_09_15_10_50_672.jpg,0.3925245,0,0,8.464831
IMG/center_2017_04_09_15_10_50_756.jpg,IMG/left_2017_04_09_15_10_50_756.jpg,IMG/right_2017_04_09_15_10_50_756.jpg,0.5925245,0,0,8.38201
IMG/center_2017_04_09_15_10_50_841.jpg,IMG/left_2017_04_09_15_10_50_841.jpg,IMG/right_2017_04_09_15_10_50_841.jpg,0.7206949,0,0,8.264278
IMG/center_2017_04_09_15_10_50_927.jpg,IMG/left_2017_04_09_15_10_50_927.jpg,IMG/right_2017_04_09_15_10_50_927.jpg,0.4645358,0,0,8.19517
IMG/center_2017_04_09_15_10_51_017.jpg,IMG/left_2017_04_09_15_10_51_017.jpg,IMG/right_2017_04_09_15_10_51_017.jpg,0.6645358,0,0,8.113381
IMG/center_2017_04_09_15_10_51_105.jpg,IMG/left_2017_04_09_15_10_51_105.jpg,IMG/right_2017_04_09_15_10_51_105.jpg,0.4719457,0,0,8.046291
IMG/center_2017_04_09_15_10_51_193.jpg,IMG/left_2017_04_09_15_10_51_193.jpg,IMG/right_2017_04_09_15_10_51_193.jpg,0.5313975,0,0,7.968894
IMG/center_2017_04_09_15_10_51_283.jpg,IMG/left_2017_04_09_15_10_51_283.jpg,IMG/right_2017_04_09_15_10_51_283.jpg,0.7313976,0,0,7.859624
IMG/center_2017_04_09_15_10_51_374.jpg,IMG/left_2017_04_09_15_10_51_374.jpg,IMG/right_2017_04_09_15_10_51_374.jpg,0.9813976,0.09107269,0,7.715015
IMG/center_2017_04_09_15_10_51_466.jpg,IMG/left_2017_04_09_15_10_51_466.jpg,IMG/right_2017_04_09_15_10_51_466.jpg,1,0.3663155,0,7.897311
IMG/center_2017_04_09_15_10_51_556.jpg,IMG/left_2017_04_09_15_10_51_556.jpg,IMG/right_2017_04_09_15_10_51_556.jpg,0.8159392,0.09387144,0,8.032174
IMG/center_2017_04_09_15_10_51_646.jpg,IMG/left_2017_04_09_15_10_51_646.jpg,IMG/right_2017_04_09_15_10_51_646.jpg,0.5463088,0,0,7.992765
IMG/center_2017_04_09_15_10_51_742.jpg,IMG/left_2017_04_09_15_10_51_742.jpg,IMG/right_2017_04_09_15_10_51_742.jpg,0.2586426,0,0,7.940503
IMG/center_2017_04_09_15_10_51_838.jpg,IMG/left_2017_04_09_15_10_51_838.jpg,IMG/right_2017_04_09_15_10_51_838.jpg,0,0,0,7.849965
IMG/center_2017_04_09_15_10_51_929.jpg,IMG/left_2017_04_09_15_10_51_929.jpg,IMG/right_2017_04_09_15_10_51_929.jpg,0,0,0,7.767995
IMG/center_2017_04_09_15_10_52_025.jpg,IMG/left_2017_04_09_15_10_52_025.jpg,IMG/right_2017_04_09_15_10_52_025.jpg,0,0,0,7.705438
IMG/center_2017_04_09_15_10_52_120.jpg,IMG/left_2017_04_09_15_10_52_120.jpg,IMG/right_2017_04_09_15_10_52_120.jpg,0,0,0,7.628091
IMG/center_2017_04_09_15_10_52_214.jpg,IMG/left_2017_04_09_15_10_52_214.jpg,IMG/right_2017_04_09_15_10_52_214.jpg,0,0,0,7.551532
